volatility,avg_return,risk
0.0536076608494438,0.01157801100462603,2
0.061317911569069676,-0.01342161574363701,2
0.060107747527746204,0.025451626033282052,2
0.02257781762091694,-0.008122833753806118,0
0.07799765658291478,-0.010951152364525511,2
0.06980695653587055,0.00461389282240174,2
0.027306175208222396,0.023537495063625572,1
0.04117136785018659,0.005740867696484511,1
0.0351463358579836,0.009647542571746373,1
0.021446671080951597,-0.00044592316741196394,0
0.07785886256347013,-0.0070933283649436225,2
0.05597156651789046,-0.0037404967887652556,2
0.06414311879806205,-0.01345631696408251,2
0.07788747315549814,0.0026894770691819636,2
0.02652353243425248,-0.016325162633499368,1
0.021883053356127852,0.005988697427800884,0
0.03359022235019005,0.021444168294130476,1
0.040162126656326416,-0.0075642863706185046,1
0.053200149062282105,0.015338860844272292,2
0.021692933553066493,-0.011619039185584117,0
0.012566999885348009,0.016820100753282028,0
0.05646631693352636,0.003731543787490695,2
0.06909193142784381,0.020283507647502662,2
0.050974805507772655,0.023413564025662935,2
0.02440888470257378,-0.014404019030113607,0
0.028882472806189274,-0.017145657195534257,1
0.04718186696007225,0.026830284614748078,1
0.012754047846795676,-0.01389450429949866,0
0.04165393197984047,0.026693750876395247,1
0.032130927348372536,0.005361740434419623,1
0.012910100133527447,-0.012582839951895557,0
0.0790641086071193,0.02825593482180228,2
0.010345798665408674,0.02759058927116195,0
0.05473839564708503,0.023395914726001107,2
0.04183178989437014,0.005779801428962513,1
0.04421926061798442,0.013343212877305218,1
0.019775587832941904,-0.018501320506366103,0
0.03155509591138336,0.015234038136832337,1
0.024129741648606387,0.013671621666245868,0
0.07789384322750893,-0.015304964210529081,2
0.057082148275758846,0.0021875109652285583,2
0.07076995780642538,-0.011142510527630704,2
0.05848381665583152,0.021905764482405513,2
0.07612299536318164,0.014162401414482292,2
0.04480223348058991,0.010892362010060693,1
0.07082334891351028,0.008530487331941486,2
0.01212709417877858,0.02654743477534889,0
0.058266872572209284,0.013825669288862327,2
0.025097260667840203,0.012944273511632862,1
0.0375705083957911,0.012561648852074605,1
0.01746151212155935,0.012892265230151802,0
0.07995896080394667,-0.0175893980569722,2
0.07840219289549222,0.0003453980361435312,2
0.07095274152360814,0.019119274202913674,2
0.04969113826906675,0.016922460462566326,1
0.07149608929109436,0.00020701608255164943,2
0.03289232130942671,0.013379669278179237,1
0.06654921593588811,0.01811425673883079,2
0.06584695542010442,0.0017791657406466507,2
0.06724839513225152,-0.013989547231469578,2
0.04811423685725947,-0.019712066975093923,1
0.03272100809301892,-0.0016769232564301055,1
0.03773208841264788,0.01477336033449311,1
0.037199067088924204,0.0024346811311265334,1
0.026628089161202923,-0.0013374104185329954,1
0.025908873908420605,-0.01634020381157782,1
0.05224140153669646,0.013410639927750814,2
0.05336432422067302,0.0031747021900286184,2
0.03658500461254609,0.023166682478591265,1
0.046335724959535265,0.003959093881486549,1
0.011794944606450499,-0.0029376086186921817,0
0.03661369331501,-5.8860955154975e-05,1
0.05061206584591326,0.006680127336343924,2
0.052553356495541124,0.018244163077106416,2
0.06690900171012655,0.015906153811324722,2
0.07688665871684544,-0.019088370866181918,2
0.02370445899784823,-0.019621856251092893,0
0.05532322999082222,0.024901527447499346,2
0.02704376076034095,0.026351727239815336,1
0.01421871732026926,0.026721801340275717,0
0.03461358810677441,-0.014928958577539174,1
0.044011023143042796,-0.007161171613974603,1
0.0299411031373346,-0.0046355017536856705,1
0.06621181284828645,0.006958063833762725,2
0.03179153894092026,0.01051668916554592,1
0.06013054719562355,-0.006368799963323311,2
0.03894843710677461,-0.013905695333152623,1
0.022680454467427624,0.014055892698249141,0
0.022700684338693888,0.006258169183353009,0
0.05963323832057029,-0.014656153845262808,2
0.04971185537402325,-0.007171860814931812,1
0.07740488126663059,0.004177282335996237,2
0.06641947848426108,0.007511327107813089,2
0.013038877299837342,0.011657568779701118,0
0.076598233954466,0.01008059100731656,2
0.06734322015987532,0.024210323167420392,2
0.025965584036425276,-0.009397758004588667,1
0.05276866921956942,0.0005514234903352363,2
0.06879029120067043,0.02500115616990056,2
0.03473949655119027,-0.008156472051275896,1
0.06463678606707034,-0.006259698222593195,2
0.0675830022959575,0.0011869126824381423,2
0.056728492950402935,-0.015223234308266591,2
0.053670152727360115,0.0025883839368614566,2
0.05106259242228319,-0.011599289612756828,2
0.06158116214609275,0.02313985387716143,2
0.025171786006354297,-0.015214272223991914,1
0.011654701023243548,0.012098575022163301,0
0.052496582526214655,0.007334870635703502,2
0.02623629672811828,-0.00045470020472426585,1
0.05161334346303212,0.00483834294295847,2
0.07914498641504211,-0.013178012372163343,2
0.05866011878333157,0.00021593840521460698,2
0.03997397304479303,0.015879888282908813,1
0.05847053059270588,0.029562799685109418,2
0.018987600261788768,-0.014794517530791683,0
0.06070371719901189,0.008919345850320457,2
0.029191246659186414,-0.01602903155055067,1
0.01599607747175014,0.024709543733205917,0
0.023430712730312005,-0.0038314218942239616,0
0.025865948155889162,-0.002250184708403134,1
0.014859668992226537,0.00595298954541352,0
0.014732879451455044,0.02001782539111808,0
0.026359845733730312,0.00700059573022553,1
0.07160553612930208,0.01254386845235971,2
0.047307045058593476,-0.0037833123442312195,1
0.03331013391407386,0.013474347759909508,1
0.07958975528548173,0.013091959492468932,2
0.04904483921590175,0.016532525511962305,1
0.04256439285986027,-0.01699288286996074,1
0.04936077711145369,0.02788126422526901,1
0.022271205965036175,0.014500244541033288,0
0.024065358206133956,0.006791384223654064,0
0.016767351475270375,0.0025185468129092577,0
0.06293143302266722,-0.0026214237880508957,2
0.05654382071410527,0.019772498039486462,2
0.07490244736356169,-0.008267895907227322,2
0.03795211410665157,-0.012379199333479128,1
0.07947384515108627,0.026350048396214767,2
0.04779699911963917,0.022101664718821065,1
0.04646705840904296,0.011179284400137986,1
0.016238710248121162,0.017763521024840398,0
0.01893994385446644,0.02130338151262642,0
0.06474196613692702,0.015437234887148824,2
0.012531226636733348,-0.0048435822027335694,0
0.028417879893759,-0.001993179626424045,1
0.0161349922734687,0.02684789115155314,0
0.04876615684986634,-0.004723784467098822,1
0.03778870619519984,0.0023601270252417835,1
0.052041603335243214,0.00578397138482489,2
0.07435743812500922,0.004848174145291513,2
0.07945106103763189,0.02257124788725479,2
0.024595736005013507,0.026529760732195814,0
0.01814564785198333,0.02087248542455958,0
0.03664363054336061,0.023898716022253477,1
0.07076396830752153,0.020296270005881058,2
0.06530213054149431,-0.00476604304509796,2
0.015664349813587653,0.0001490089382580735,0
0.022146716049055607,0.014747554445123087,0
0.03422698085764499,0.028780510042995748,1
0.05486804541417325,0.02112402818171805,2
0.01927672709192939,0.02310072411363113,0
0.07459300333593762,0.004353095940946796,2
0.05243770564256842,0.018240490045149774,2
0.02223870390822888,0.005128303823172122,0
0.03790641194406192,-0.012681300391887545,1
0.0357274095604072,-0.016591384530725322,1
0.011806833486464089,-0.013241685542258862,0
0.07741805781124217,0.0074764767947508495,2
0.0776075512807254,0.0016248939165065999,2
0.03182712931596817,0.0053070931420122055,1
0.040765818204303715,-0.014716765786912804,1
0.05485784202831444,-0.00919809087452002,2
0.05337115684284807,0.01251005461990767,2
0.02064173971900537,-0.016932518644466592,0
0.0646533110247908,0.0029900211884660096,2
0.014071465685383306,0.02974331585848836,0
0.014044639269745664,0.01475176144292766,0
0.07885752476843896,-0.008040994789203719,2
0.019957455808103732,-0.013930753028878555,0
0.03122926032973169,-0.014947709449467666,1
0.05845129391858924,-0.016885410093496867,2
0.045659548970485284,0.02983484269264884,1
0.06697791886542132,0.010760971911550546,2
0.03143775345506282,0.011194791814581925,1
0.04689290247381562,0.0013041691945185748,1
0.019149726371813964,0.024330210762023338,0
0.04148492541749258,-0.010268874408961747,1
0.03574315456141028,0.0007064876264463523,1
0.0679276526896812,0.016680719028070105,2
0.06385134255489379,-0.01944843677856764,2
0.03913077987258331,0.004067207581766182,1
0.011343459377613968,-0.007009339562748289,0
0.06322028761854946,-0.013144514713550047,2
0.04747170920168142,-0.009239906399138124,1
0.010848454225072529,-0.007939927120022925,0
0.07831116284370378,0.02007685559414948,2
0.07717036510247234,0.004392702196318123,2
0.017681533907425245,0.007397974448684649,0
0.04180641341919727,0.0222178541369808,1
0.016865780654897123,0.00441205685108891,0
0.020503406528578898,-0.003766203655497001,0
0.06161499541714598,0.0038009064684383274,2
0.036312179960203854,-0.0002761860714982338,1
0.042161273788419065,0.019250827191852844,1
0.07244592822581641,0.027766734325196416,2
0.06508323703787067,-0.004229655212599363,2
0.058169429426057954,0.001880156202769597,2
0.027826943543223584,0.02204357897129613,1
0.01268984442736275,0.025088099606771178,0
0.04230342252373139,0.011860073840414024,1
0.0561547745544048,0.024755887035326822,2
0.05456687775170452,0.01069667923800309,2
0.014665642839248297,0.005920401097260205,0
0.020511830057192915,0.01687168843607428,0
0.04585553445688722,0.014011388960417667,1
0.0129171030421669,-0.01576039919770984,0
0.060142637164387766,-0.016395783200066332,2
0.014987970943568102,-0.019394576238255627,0
0.07695509788096361,0.01687541797295035,2
0.034727598595144495,-0.005173220935617238,1
0.03447922608220947,0.018732676559059094,1
0.05629594277492901,-0.010740221606626603,2
0.022187653473385905,-0.015080217514330134,0
0.05622119037909368,0.018218633111086797,2
0.028553249982750283,-0.01895275194845436,1
0.015752016723349915,0.028393001742251525,0
0.03068113442341942,0.018461157391906683,1
0.05372644981979847,-0.0009030180173552043,2
0.024398108353688858,-0.013930679092029679,0
0.053050907762720666,0.0187316890318894,2
0.055073297747879155,0.006515106662457916,2
0.01293658564021454,0.028424438879719193,0
0.06590999341582023,-0.005358898164951762,2
0.07859792305511955,0.010094079481816107,2
0.05076958607450726,0.017403658971476606,2
0.06682388516630963,0.012823930366575134,2
0.018966702245634,-0.0030866247002750797,0
0.07496585482282349,-0.008769219407807404,2
0.036051691668625936,0.0016038441472098004,1
0.040758349278611654,0.010646979124726277,1
0.07601530864212953,-0.007965364408374752,2
0.018505096341064266,-0.010126475507003133,0
0.07208474301464887,0.012290540632760302,2
0.030013475246741212,0.020797346948430863,1
0.07029589974544052,0.022325716934513903,2
0.07432485735476882,-0.00738794899133192,2
0.06285293501223949,0.0030269748637070013,2
0.06893989870230431,0.01642453385808066,2
0.06435132125498073,0.012808091884053576,2
0.022420013862879482,0.007251345944846918,0
0.07892688176671558,0.026869403324855948,2
0.013022161505790818,-0.011759259213528144,0
0.019221014141819336,0.016298995499264776,0
0.06724497308998616,-0.009324431684466405,2
0.045409688506628035,0.02203515140056,1
0.06129610813363755,0.007111860274592415,2
0.051324338332114104,0.005418027345814,2
0.030828391592317442,0.008251099642950807,1
0.05822197114350635,0.023666145793040386,2
0.05454039477854737,0.0180560768521579,2
0.02120501444682011,0.0030778737209894956,0
0.01065321338789653,-0.007666056773918848,0
0.060852320057910345,0.029590497567468173,2
0.016942466971105113,7.471579306441337e-05,0
0.06600496780894118,-0.009798218268555058,2
0.048855946451160044,0.016653564801483743,1
0.05311898151821254,-0.010598763269229193,2
0.03487691980800176,0.019189589224269863,1
0.04879585598924117,-0.019738519322854364,1
0.06326935320196657,-0.018234432252988046,2
0.06220136479118626,-0.00987597199173813,2
0.07706514360835662,-0.0016029624348957755,2
0.03288521314366554,-0.012555597483377767,1
0.03139229508431504,0.02383253809141003,1
0.07974340363390732,-0.0015845234746575826,2
0.04140274416681798,0.016103546910136855,1
0.07203370463255522,0.009652216709339209,2
0.037406798872448056,0.000631092042431188,1
0.05869327025477648,-0.019839086819786068,2
0.05337125362218885,-0.00222534947793213,2
0.0655938131893959,-0.015350468008843392,2
0.05117415868638734,0.0040486444943061885,2
0.05496278681336592,-0.016757320275851584,2
0.050598865119969194,0.008074229397976187,2
0.04924620660913197,0.010174383329822742,1
0.05735275560584536,0.02024944998403849,2
0.028887450408975005,0.021252470509003106,1
0.04487789775844176,-0.01614708604328344,1
0.014098565047078545,-0.0032880840651969595,0
0.06494278839780274,0.01538404673704579,2
0.06520304752706846,0.00586345282208047,2
0.04081392985688434,-0.012627373664685802,1
0.03297349275265181,0.001700968308693764,1
0.016202030077573207,-0.008969402364439437,0
0.051875770584461724,0.016783155711959492,2
0.07988432579750648,0.026655666567177886,2
0.05497956396746341,0.0010624026647036008,2
0.05453241552957629,0.019282580904011602,2
0.018283533364637113,0.0004952444848144129,0
0.06878615999449321,-0.0008083524033477989,2
0.050031058985903064,0.009388468043109912,2
0.022913337719354755,-0.0018882279173855804,0
0.033415790211935255,-0.01869016457339676,1
0.011693423472394868,0.021584852183788673,0
0.02911495669809687,0.005903938311940773,1
0.030910790151214115,0.027033962255767027,1
0.028150773120604163,0.0014828406369467547,1
0.07109111753392214,0.022096678339590434,2
0.023027099249239413,0.02013216548978552,0
0.04207308207165249,0.004148443604267762,1
0.019343598069116067,-0.01596992431214377,0
0.06095575148816357,0.004823057617764989,2
0.04057954918306257,0.016475411432619838,1
0.06358590292937769,-0.012054591616532322,2
0.052715760463434895,-0.013232295886115724,2
0.0625962560220332,0.012847757813356977,2
0.07696302347584207,-0.016552099182178943,2
0.013993830480587803,-0.005890646265339992,0
